2019-05-14 15:32:10 [main-270] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
2019-05-14 16:01:22 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:01:22 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:01:22 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:01:22 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:01:22 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:01:25 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:01:28 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:01:30 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 480))
2019-05-14 16:01:30 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:01:30 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:01:30 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:01:30 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:01:30 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:01:33 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:01:36 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:01:38 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 480))
2019-05-14 16:01:38 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:01:38 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:01:38 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:01:38 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:01:38 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:01:41 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:01:44 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:01:46 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 464))
2019-05-14 16:01:46 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:01:46 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:01:46 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:01:46 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:01:46 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:01:49 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:01:52 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:01:54 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 464))
2019-05-14 16:01:54 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:01:54 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:01:54 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:01:54 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:01:54 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:01:57 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:02:00 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:02:02 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 448))
2019-05-14 16:02:02 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:02:02 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:02:02 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:02:02 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:02:02 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:02:05 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:02:08 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:02:10 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 448))
2019-05-14 16:02:10 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:02:10 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:02:10 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:02:10 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:02:10 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:02:13 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:02:17 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:02:18 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 432))
2019-05-14 16:02:18 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:02:18 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:02:18 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:02:18 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:02:18 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:02:22 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:02:25 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:02:26 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 432))
2019-05-14 16:02:26 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:02:26 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:02:26 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:02:26 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:02:26 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:02:30 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:02:33 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:02:34 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 416))
2019-05-14 16:02:34 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:02:34 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:02:34 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:02:34 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:02:34 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:02:38 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:02:41 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:02:42 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 416))
2019-05-14 16:02:42 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:02:42 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:02:42 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:02:42 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:02:42 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:02:46 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:02:49 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:02:50 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 400))
2019-05-14 16:02:50 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:02:50 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:02:50 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:02:50 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:02:50 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:02:54 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:02:57 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:02:58 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 400))
2019-05-14 16:02:58 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:02:58 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:02:58 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:02:58 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:02:58 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:03:02 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:03:05 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:03:06 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 36, cap: 36/36, unwrapped: PooledUnsafeDirectByteBuf(ridx: 37, widx: 37, cap: 384))
2019-05-14 16:03:06 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP01,1000019992000010000000000112
2019-05-14 16:03:06 [nioEventLoopGroup-3-2-152] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 心跳检测
2019-05-14 16:03:06 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:03:06 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:03:06 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:03:11 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:03:14 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:03:15 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 384))
2019-05-14 16:03:15 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:03:15 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:03:15 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:03:15 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:03:15 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:03:19 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:03:22 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:03:23 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 368))
2019-05-14 16:03:23 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:03:23 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:03:23 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:03:23 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:03:23 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:03:27 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:03:30 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:03:31 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 85, widx: 85, cap: 368))
2019-05-14 16:03:31 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVAP01141231V0000.0000N00000.0000E000.0160257000.0010000199920000,460,0,22613,61849
2019-05-14 16:03:31 [nioEventLoopGroup-3-2-34] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 无效信息
2019-05-14 16:03:31 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:03:31 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:03:32 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 352))
2019-05-14 16:03:32 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:03:32 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:03:32 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:03:32 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:03:32 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:03:35 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:03:38 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:03:39 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 352))
2019-05-14 16:03:39 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:03:39 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:03:39 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:03:39 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:03:39 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:03:43 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:03:46 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:03:47 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 336))
2019-05-14 16:03:47 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:03:47 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:03:47 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:03:47 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:03:47 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:03:51 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:03:54 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
2019-05-14 16:03:55 [nioEventLoopGroup-3-2-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 336))
2019-05-14 16:03:55 [nioEventLoopGroup-3-2-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-14 16:03:55 [nioEventLoopGroup-3-2-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-14 16:03:55 [nioEventLoopGroup-3-2-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-14 16:03:55 [nioEventLoopGroup-3-2-93] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 44|参数: Thread[nioEventLoopGroup-3-2,10,main]|状态: RUNNABLE}
2019-05-14 16:03:55 [nioEventLoopGroup-3-2-146] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-14 16:03:59 [nioEventLoopGroup-3-2-127] INFO  com.ky.gps.server.StartThread - /121.201.65.116:55919超时事件->写空闲
2019-05-14 16:04:02 [nioEventLoopGroup-3-2-38] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-2 -> 发送立即定位请求:TRVDP35#
