2019-05-19 17:23:18 [main-270] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
2019-05-19 17:26:47 [nioEventLoopGroup-3-1-140] INFO  com.ky.gps.util.ParseGPSUtil - 速度：11.7km/h
2019-05-19 17:26:47 [nioEventLoopGroup-3-1-141] INFO  com.ky.gps.util.ParseGPSUtil - 方向角：4.54度
2019-05-19 17:26:47 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:26:48 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:26:48 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:26:48 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:26:48 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 208))
2019-05-19 17:26:48 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-19 17:26:48 [nioEventLoopGroup-3-1-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-19 17:26:48 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:26:48 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:26:48 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:26:51 [nioEventLoopGroup-3-1-132] INFO  com.ky.gps.server.StartThread - /112.17.240.152:23272超时事件->写空闲
2019-05-19 17:26:51 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:26:54 [nioEventLoopGroup-3-1-132] INFO  com.ky.gps.server.StartThread - /112.17.240.152:23272超时事件->写空闲
2019-05-19 17:26:54 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:26:54 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 85, widx: 85, cap: 208))
2019-05-19 17:26:54 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVAP01190519A3011.1202N12048.9117E012.3092620007.0410000799920000,460,0,22613,39730
2019-05-19 17:26:54 [nioEventLoopGroup-3-1-137] INFO  com.ky.gps.util.ParseGPSUtil - GPS终端id：861903660100873
2019-05-19 17:26:54 [nioEventLoopGroup-3-1-138] INFO  com.ky.gps.util.ParseGPSUtil - 时间：2019-05-19 17:26:54.418
2019-05-19 17:26:54 [nioEventLoopGroup-3-1-139] INFO  com.ky.gps.util.ParseGPSUtil - 定位：30.188985906212594,120.82584425074194
2019-05-19 17:26:54 [nioEventLoopGroup-3-1-140] INFO  com.ky.gps.util.ParseGPSUtil - 速度：12.3km/h
2019-05-19 17:26:54 [nioEventLoopGroup-3-1-141] INFO  com.ky.gps.util.ParseGPSUtil - 方向角：7.04度
2019-05-19 17:26:54 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:26:55 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 8, cap: 192))
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:26:55 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 85, widx: 93, cap: 192))
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVAP01190519A3011.1337N12048.9119E018.7092626356.9810000799920000,460,0,22613,39730
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-137] INFO  com.ky.gps.util.ParseGPSUtil - GPS终端id：861903660100873
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-138] INFO  com.ky.gps.util.ParseGPSUtil - 时间：2019-05-19 17:26:55.616
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-139] INFO  com.ky.gps.util.ParseGPSUtil - 定位：30.189210909481478,120.82584735487855
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-140] INFO  com.ky.gps.util.ParseGPSUtil - 速度：18.7km/h
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-141] INFO  com.ky.gps.util.ParseGPSUtil - 方向角：356.98度
2019-05-19 17:26:55 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 93, widx: 93, cap: 192))
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:26:56 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 85, widx: 93, cap: 176))
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVAP01190519A3011.1369N12048.9120E020.5092627358.5510000799920000,460,0,22613,39730
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-137] INFO  com.ky.gps.util.ParseGPSUtil - GPS终端id：861903660100873
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-138] INFO  com.ky.gps.util.ParseGPSUtil - 时间：2019-05-19 17:26:56.672
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-139] INFO  com.ky.gps.util.ParseGPSUtil - 定位：30.18926425664579,120.82584896181346
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-140] INFO  com.ky.gps.util.ParseGPSUtil - 速度：20.5km/h
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-141] INFO  com.ky.gps.util.ParseGPSUtil - 方向角：358.55度
2019-05-19 17:26:56 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 93, widx: 93, cap: 176))
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:26:57 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 85, widx: 93, cap: 176))
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVAP01190519A3011.1402N12048.9121E021.6092628358.7710000799920000,460,0,22613,39730
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-137] INFO  com.ky.gps.util.ParseGPSUtil - GPS终端id：861903660100873
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-138] INFO  com.ky.gps.util.ParseGPSUtil - 时间：2019-05-19 17:26:57.751
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-139] INFO  com.ky.gps.util.ParseGPSUtil - 定位：30.18931927014072,120.82585056723237
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-140] INFO  com.ky.gps.util.ParseGPSUtil - 速度：21.6km/h
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-141] INFO  com.ky.gps.util.ParseGPSUtil - 方向角：358.77度
2019-05-19 17:26:57 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:26:58 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:26:58 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:26:58 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 93, widx: 93, cap: 176))
2019-05-19 17:26:58 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-19 17:26:58 [nioEventLoopGroup-3-1-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-19 17:26:58 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:26:58 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:26:58 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:27:01 [nioEventLoopGroup-3-1-132] INFO  com.ky.gps.server.StartThread - /112.17.240.152:23272超时事件->写空闲
2019-05-19 17:27:01 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:27:02 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 85, widx: 85, cap: 160))
2019-05-19 17:27:02 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVAP01190519A3011.1438N12048.9125E023.2092629000.0510000799920000,460,0,22613,39730
2019-05-19 17:27:02 [nioEventLoopGroup-3-1-137] INFO  com.ky.gps.util.ParseGPSUtil - GPS终端id：861903660100873
2019-05-19 17:27:02 [nioEventLoopGroup-3-1-138] INFO  com.ky.gps.util.ParseGPSUtil - 时间：2019-05-19 17:27:02.213
2019-05-19 17:27:02 [nioEventLoopGroup-3-1-139] INFO  com.ky.gps.util.ParseGPSUtil - 定位：30.189379356974094,120.82585713688655
2019-05-19 17:27:02 [nioEventLoopGroup-3-1-140] INFO  com.ky.gps.util.ParseGPSUtil - 速度：23.2km/h
2019-05-19 17:27:02 [nioEventLoopGroup-3-1-141] INFO  com.ky.gps.util.ParseGPSUtil - 方向角：0.05度
2019-05-19 17:27:02 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:27:03 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 160, cap: 160))
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 93, widx: 160, cap: 160))
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVAP01190519A3011.1590N12048.9128E017.5092634000.3510000799920000,460,0,22613,39730
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-137] INFO  com.ky.gps.util.ParseGPSUtil - GPS终端id：861903660100873
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-138] INFO  com.ky.gps.util.ParseGPSUtil - 时间：2019-05-19 17:27:03.262
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-139] INFO  com.ky.gps.util.ParseGPSUtil - 定位：30.189632712774916,120.82586187195736
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-140] INFO  com.ky.gps.util.ParseGPSUtil - 速度：17.5km/h
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-141] INFO  com.ky.gps.util.ParseGPSUtil - 方向角：0.35度
2019-05-19 17:27:03 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 101, widx: 160, cap: 160))
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 186, widx: 194, cap: 256))
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVAP01190519A3011.1590N12048.9128E017.5092634000.3510000799920000,460,0,22613,39730
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-137] INFO  com.ky.gps.util.ParseGPSUtil - GPS终端id：861903660100873
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-138] INFO  com.ky.gps.util.ParseGPSUtil - 时间：2019-05-19 17:27:04.332
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-139] INFO  com.ky.gps.util.ParseGPSUtil - 定位：30.189632712774916,120.82586187195736
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-140] INFO  com.ky.gps.util.ParseGPSUtil - 速度：17.5km/h
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-141] INFO  com.ky.gps.util.ParseGPSUtil - 方向角：0.35度
2019-05-19 17:27:04 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 194, widx: 194, cap: 256))
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:27:05 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 85, widx: 93, cap: 224))
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVAP01190519A3011.1630N12048.9097E015.7092636332.8610000799920000,460,0,22613,39730
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-137] INFO  com.ky.gps.util.ParseGPSUtil - GPS终端id：861903660100873
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-138] INFO  com.ky.gps.util.ParseGPSUtil - 时间：2019-05-19 17:27:05.412
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-139] INFO  com.ky.gps.util.ParseGPSUtil - 定位：30.1896985970081,120.82581046608762
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-140] INFO  com.ky.gps.util.ParseGPSUtil - 速度：15.7km/h
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-141] INFO  com.ky.gps.util.ParseGPSUtil - 方向角：332.86度
2019-05-19 17:27:05 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 93, widx: 93, cap: 224))
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:27:06 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 85, widx: 85, cap: 224))
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVAP01190519A3011.1641N12048.9072E015.0092637311.5110000799920000,460,0,22613,39730
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-137] INFO  com.ky.gps.util.ParseGPSUtil - GPS终端id：861903660100873
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-138] INFO  com.ky.gps.util.ParseGPSUtil - 时间：2019-05-19 17:27:06.494
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-139] INFO  com.ky.gps.util.ParseGPSUtil - 定位：30.189716305663485,120.82576904259412
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-140] INFO  com.ky.gps.util.ParseGPSUtil - 速度：15.0km/h
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-141] INFO  com.ky.gps.util.ParseGPSUtil - 方向角：311.51度
2019-05-19 17:27:06 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:27:07 [nioEventLoopGroup-3-1-37] INFO  com.ky.gps.server.StartThread - 子线程: nioEventLoopGroup-3-1 -> 发送立即定位请求:TRVDP35#
2019-05-19 17:27:07 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:27:07 [nioEventLoopGroup-3-1-152] INFO  com.ky.gps.server.StartThread - 信息交互完毕...

2019-05-19 17:27:07 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 7, cap: 7/7, unwrapped: PooledUnsafeDirectByteBuf(ridx: 8, widx: 101, cap: 208))
2019-05-19 17:27:07 [nioEventLoopGroup-3-1-62] INFO  com.ky.gps.server.StartThread - 接收客户端数据:TRVCP35
2019-05-19 17:27:07 [nioEventLoopGroup-3-1-176] INFO  com.ky.gps.util.ParseGPSUtil - GPS:861903660100873 收到立即定位请求
2019-05-19 17:27:07 [nioEventLoopGroup-3-1-29] INFO  com.ky.gps.server.ParseGPS - GPS:861903660100873 信息接收
2019-05-19 17:27:07 [nioEventLoopGroup-3-1-97] INFO  com.ky.gps.server.StartThread - {当前线程: [存活: 64|参数: Thread[nioEventLoopGroup-3-1,10,main]|状态: RUNNABLE}
2019-05-19 17:27:07 [nioEventLoopGroup-3-1-55] INFO  com.ky.gps.server.StartThread - 接收: ServerHandler#0-->msg: PooledSlicedByteBuf(ridx: 0, widx: 84, cap: 84/84, unwrapped: PooledUnsafeDirectByteBuf(ridx: 93, widx: 101, cap: 208))
